20220308 19:55:00,19.0,0
20220308 20:55:00,18.2,0
20220308 21:55:00,18.1,0
20220308 22:55:00,18.2,0
20220308 23:55:00,18.3,0
20220309 00:55:00,17.4,0
20220309 01:55:00,17.4,0
20220309 02:55:00,17.3,0
20220309 03:55:00,17.2,0
20220309 04:55:00,17.2,0
20220309 05:55:00,17.2,0
20220309 06:55:00,17.1,0
20220309 07:55:00,17.1,0
20220309 08:55:00,16.1,0
20220309 09:55:00,16.1,0
20220309 10:55:00,16.1,0
20220309 11:55:00,16.3,0
20220309 12:55:00,16.4,0
20220309 13:55:00,,
20220309 14:55:00,16.8,0
20220309 15:55:00,16.9,0
20220309 16:55:00,16.9,0
20220309 17:55:00,17.0,0
20220309 18:55:00,17.0,0
20220309 19:55:00,17.4,0
20220309 20:55:00,17.6,0
20220309 21:55:00,17.7,
20220309 22:55:00,17.8,0
20220309 23:55:00,17.8,0
20220310 00:55:00,17.9,0
20220310 01:55:00,17.9,0
20220310 02:55:00,17.9,0
20220310 03:55:00,17.9,0
20220310 04:55:00,17.9,0
20220310 05:55:00,17.9,0
20220310 06:55:00,17.9,0
20220310 07:55:00,17.9,0
20220310 08:55:00,,
20220310 09:55:00,,
20220311 08:55:00,18.1,0
20220311 09:55:00,17.6,0
20220311 10:55:00,20.2,1
20220311 11:55:00,,
20220311 12:55:00,,
20220311 14:55:00,23.6,0
20220311 15:55:00,38.0,1
20220311 16:55:00,38,1
20220311 17:55:00,38,0
20220311 18:55:00,38,0
20220311 19:55:00,38,0
20220311 20:55:00,38,0
20220311 21:55:00,38,
20220311 22:55:00,38,0
20220311 23:55:00,38,0
20220312 00:55:00,38.24,0
20220312 01:55:00,38.41,0
20220312 02:55:00,38.3,0
20220312 03:55:00,38.35,0
20220312 04:55:00,38.0,0
20220312 05:55:00,38.0,0
20220312 06:55:00,38.0,0
20220312 07:55:00,38,1
20220312 08:55:00,38,2
20220312 09:55:00,38,3
20220312 10:55:00,38,0
20220312 11:55:00,38.13,1
20220312 12:55:00,38.52,0
20220312 13:55:00,38.63,0
20220312 14:55:00,38.52,0
20220312 15:55:00,38.47,3
20220312 16:55:00,38.52,1
20220312 17:55:00,38.41,1
20220312 18:55:00,38.13,0
20220312 19:55:00,38.13,0
20220312 20:55:00,38.19,0
20220312 21:55:00,38.19,
20220312 22:55:00,38.19,0
20220312 23:55:00,38.13,0
20220313 00:55:00,38.41,0
20220313 01:55:00,38.52,0
20220313 02:55:00,38.41,0
20220313 03:55:00,38.47,0
20220313 04:55:00,38.3,0
20220313 05:55:00,38.3,0
20220313 06:55:00,38.41,0
20220313 07:55:00,38.13,1
20220313 08:55:00,38,2
20220313 09:55:00,38.24,3
20220313 10:55:00,38.19,0
20220313 11:55:00,38.13,1
20220313 12:55:00,38.41,0
20220313 13:55:00,38.52,0
20220313 14:55:00,38.47,0
20220313 15:55:00,38.41,2
20220313 16:55:00,38.35,1
20220313 17:55:00,38.47,0
20220313 18:55:00,38.35,3
20220313 19:55:00,38.24,0
20220313 20:55:00,38,0
20220313 21:55:00,38,
20220313 22:55:00,38,0
20220313 23:55:00,38,0
20220314 00:55:00,38,0
20220314 01:55:00,38,0
20220314 02:55:00,38.3,0
20220314 03:55:00,38.3,0
20220314 04:55:00,38.3,0
20220314 05:55:00,38.35,0
20220314 06:55:00,38.0,0
20220314 07:55:00,38,1
20220314 08:55:00,38,1
20220314 09:55:00,38,2
20220314 10:55:00,38,3
20220314 11:55:00,38,0
20220314 12:55:00,38,0
20220314 13:55:00,38.13,0
20220314 14:55:00,38.24,1
20220314 15:55:00,38.3,2
20220314 16:55:00,38.24,1
20220314 17:55:00,38,1
20220314 18:55:00,38.19,3
20220314 19:55:00,38.19,0
20220314 20:55:00,38,0
20220314 21:55:00,38.41,
20220314 22:55:00,38.52,0
20220314 23:55:00,38.52,0
20220315 00:55:00,38.58,0
20220315 01:55:00,38.35,0
20220315 02:55:00,38.35,0
20220315 03:55:00,38.0,0
20220315 04:55:00,38,0
20220315 05:55:00,38,0
20220315 06:55:00,38,0
20220315 07:55:00,38,0
20220315 08:55:00,38,1
20220315 09:55:00,38,3
20220315 10:55:00,38,1
20220315 11:55:00,38,1
20220315 12:55:00,38.13,0
20220315 13:55:00,38.47,0
20220315 14:55:00,38.3,1
20220315 15:55:00,38.13,3
20220315 16:55:00,38.47,1
20220315 17:55:00,38.58,1
20220315 18:55:00,38.24,1
20220315 19:55:00,38,0
20220315 20:55:00,38,0
20220315 21:55:00,38,
20220315 22:55:00,38,0
20220315 23:55:00,38,0
20220316 00:55:00,38,0
20220316 01:55:00,38,0
20220316 02:55:00,38.3,0
20220316 03:55:00,38.35,0
20220316 04:55:00,38.24,0
20220316 05:55:00,38.13,0
20220316 06:55:00,38.0,1
20220316 07:55:00,38.0,1
20220316 08:55:00,38,1
20220316 09:55:00,38,3
20220316 10:55:00,38,1
20220316 11:55:00,38,1
20220316 12:55:00,38,0
20220316 13:55:00,38,0
20220316 14:55:00,38.35,0
20220316 15:55:00,38.3,3
20220316 16:55:00,38.24,1
20220316 17:55:00,38.35,1
20220316 18:55:00,38.24,0
20220316 19:55:00,38.41,0
20220316 20:55:00,38.63,0
20220316 21:55:00,38.52,
20220316 22:55:00,38.52,0
20220316 23:55:00,38.58,0
20220317 00:55:00,38.41,0
20220317 01:55:00,38.58,0
20220317 02:55:00,38.0,0
20220317 03:55:00,38,0
20220317 04:55:00,38,0
20220317 05:55:00,38,0
20220317 06:55:00,38,0
20220317 07:55:00,38,1
20220317 08:55:00,38,1
20220317 09:55:00,38.19,3
20220317 10:55:00,38.3,1
20220317 11:55:00,38.52,0
20220317 12:55:00,38.41,0
20220317 13:55:00,38.52,0
20220317 14:55:00,38.19,1
20220317 15:55:00,38.13,3
20220317 16:55:00,38.35,3
20220317 17:55:00,38.47,0
20220317 18:55:00,38.3,1
20220317 19:55:00,38.3,0
20220317 20:55:00,38.41,0
20220317 21:55:00,38.47,
20220317 22:55:00,38.24,0
20220317 23:55:00,38.13,0
20220318 00:55:00,38.35,0
20220318 01:55:00,38.35,0
20220318 02:55:00,38.0,0
20220318 03:55:00,38,0
20220318 04:55:00,38,0
20220318 05:55:00,38,0
20220318 06:55:00,38,0
20220318 07:55:00,38,0
20220318 08:55:00,38,3
20220318 09:55:00,38,3
20220318 10:55:00,38,1
20220318 11:55:00,38,0
20220318 12:55:00,38,0
20220318 13:55:00,38.19,0
20220318 14:55:00,38,1
20220318 15:55:00,38.13,3
20220318 16:55:00,38.13,3
20220318 17:55:00,38,0
20220318 18:55:00,38,0
20220318 19:55:00,38,0
20220318 20:55:00,38,0
20220318 21:55:00,38,
20220318 22:55:00,38.19,0
20220318 23:55:00,38.47,0
20220319 00:55:00,38.13,0
20220319 01:55:00,38.3,0
20220319 02:55:00,38.35,0
20220319 03:55:00,38.3,0
20220319 04:55:00,38.0,0
20220319 05:55:00,38,1
20220319 06:55:00,38,0
20220319 07:55:00,38.0,0
20220319 08:55:00,38,3
20220319 09:55:00,38,1
20220319 10:55:00,38,1
20220319 11:55:00,38,0
20220319 12:55:00,38.13,0
20220319 13:55:00,38.24,0
20220319 14:55:00,38.35,0
20220319 15:55:00,38.19,3
20220319 16:55:00,38.41,3
20220319 17:55:00,38.24,1
20220319 18:55:00,38.3,2
20220319 19:55:00,38,0
20220319 20:55:00,38,0
20220319 21:55:00,38,
20220319 22:55:00,38.24,0
20220319 23:55:00,38.35,0
20220320 00:55:00,38.47,0
20220320 01:55:00,38.47,0
20220320 02:55:00,38.41,0
20220320 03:55:00,38.3,0
20220320 04:55:00,38.24,0
20220320 05:55:00,38.3,0
20220320 06:55:00,38.24,1
20220320 07:55:00,38.13,1
20220320 08:55:00,38.19,3
20220320 09:55:00,38.13,0
20220320 10:55:00,38,3
20220320 11:55:00,38.13,0
20220320 12:55:00,38.13,0
20220320 13:55:00,38.24,0
20220320 14:55:00,38.19,1
20220320 15:55:00,38.24,3
20220320 16:55:00,38.41,3
20220320 17:55:00,38.47,2
20220320 18:55:00,38.3,0
20220320 19:55:00,38.13,0
20220320 20:55:00,38.19,0
20220320 21:55:00,38.3,
20220320 22:55:00,38.24,0
20220320 23:55:00,38.24,0
20220321 01:55:00,38.13,0
20220321 02:55:00,38,1
20220321 03:55:00,38,0
20220321 04:55:00,38,0
20220321 05:55:00,38,0
20220321 06:55:00,38,0
20220321 07:55:00,38,0
20220321 08:55:00,38,3
20220321 09:55:00,38.19,3
20220321 10:55:00,38.24,1
20220321 11:55:00,38.3,0
20220321 12:55:00,38.3,0
20220321 13:55:00,38.3,0
20220321 14:55:00,38.35,2
20220321 15:55:00,38,3
20220321 16:55:00,38.24,3
20220321 17:55:00,38.24,1
20220321 18:55:00,38.13,0
20220321 19:55:00,38,0
20220321 20:55:00,38,0
20220321 21:55:00,38.24,
20220321 22:55:00,38.35,0
20220321 23:55:00,,
20220322 00:55:00,38.13,0
20220322 01:55:00,38.0,0
20220322 02:55:00,38.19,0
20220322 03:55:00,38.0,0
20220322 04:55:00,38.0,0
20220322 05:55:00,38,0
20220322 06:55:00,38,0
20220322 07:55:00,38,0
20220322 08:55:00,38,3
20220322 09:55:00,38,3
20220322 10:55:00,38.19,0
20220322 11:55:00,38.0,0
20220322 12:55:00,38.0,0
20220322 13:55:00,38,0
20220322 14:55:00,38,0
20220322 15:55:00,38,3
20220322 16:55:00,38.24,3
20220322 17:55:00,38.3,1
20220322 18:55:00,38.19,0
20220322 19:55:00,38,0
20220322 20:55:00,38.35,0
20220322 21:55:00,38.47,
20220322 22:55:00,38.35,0
20220322 23:55:00,38.24,0
20220323 00:55:00,38,0
20220323 01:55:00,,
20220323 02:55:00,,
20220323 11:55:00,38.19,0
20220323 12:55:00,38.0,0
20220323 13:55:00,38.13,1
20220323 14:55:00,38,1
20220323 15:55:00,38,3
20220323 16:55:00,38.3,3
20220323 17:55:00,38.3,1
20220323 18:55:00,38.3,0
20220323 19:55:00,38.3,0
20220323 20:55:00,38.35,0
20220323 21:55:00,38.24,
20220323 22:55:00,38.13,0
20220323 23:55:00,38,0
20220324 00:55:00,38,0
20220324 01:55:00,38.47,0
20220324 02:55:00,38.47,0
20220324 03:55:00,38.0,0
20220324 04:55:00,38,0
20220324 05:55:00,38.19,0
20220324 06:55:00,38.0,0
20220324 07:55:00,38,0
20220324 08:55:00,38,2
20220324 09:55:00,38,3
20220324 10:55:00,38,1
20220324 11:55:00,38,0
20220324 12:55:00,38,1
20220324 13:55:00,38.19,0
20220324 14:55:00,38.13,2
20220324 15:55:00,38.3,3
20220324 16:55:00,38.24,3
20220324 17:55:00,38.3,0
20220324 18:55:00,38.3,0
20220324 19:55:00,38.3,0
20220324 20:55:00,38.24,0
20220324 21:55:00,38.19,
20220324 22:55:00,38.74,0
20220324 23:55:00,38.52,0
20220325 00:55:00,38.52,0
20220325 01:55:00,38.52,0
20220325 02:55:00,38.47,0
20220325 03:55:00,38.47,0
20220325 04:55:00,38.24,0
20220325 05:55:00,38.35,0
20220325 06:55:00,38.19,0
20220325 07:55:00,38,0
20220325 08:55:00,38.3,3
20220325 09:55:00,38.24,2
20220325 10:55:00,38.3,1
20220325 11:55:00,38.52,0
20220325 12:55:00,38.47,0
20220325 13:55:00,38.47,0
20220325 14:55:00,38.35,0
20220325 15:55:00,38.41,3
20220325 16:55:00,38.52,2
20220325 17:55:00,38.52,2
20220325 18:55:00,38.52,0
20220325 19:55:00,38.35,0
20220325 20:55:00,38.3,0
20220325 21:55:00,38.3,
20220325 22:55:00,38.3,0
20220325 23:55:00,38.47,0
20220326 00:55:00,38.69,0
20220326 01:55:00,,
20220326 02:55:00,,
20220326 04:55:00,38.41,0
20220326 05:55:00,38.35,0
20220326 06:55:00,38.19,0
20220326 07:55:00,38,1
20220326 08:55:00,38,2
20220326 09:55:00,38,3
20220326 10:55:00,38,1
20220326 11:55:00,38,1
20220326 12:55:00,,
20220326 13:55:00,,
20220326 14:55:00,,
20220326 15:55:00,,
20220327 14:55:00,38,0
20220327 15:55:00,38,3
20220327 16:55:00,38,3
20220327 17:55:00,38.19,1
20220327 18:55:00,38.24,2
20220327 19:55:00,38.63,0
20220327 20:55:00,38.58,0
20220327 21:55:00,38.74,0
20220327 22:55:00,38.47,0
20220327 23:55:00,38.35,0
20220328 00:55:00,38.52,0
20220328 01:55:00,38.24,0
20220328 02:55:00,38,0
20220328 03:55:00,38,0
20220328 04:55:00,38.0,0
20220328 05:55:00,38.0,0
20220328 06:55:00,38,0
20220328 07:55:00,38,0
20220328 08:55:00,38.0,2
20220328 09:55:00,38.0,3
20220328 10:55:00,38,0
20220328 11:55:00,38,0
20220328 12:55:00,38,0
20220328 13:55:00,38.3,0
20220328 14:55:00,38.0,1
20220328 15:55:00,38,3
20220328 16:55:00,38,3
20220328 17:55:00,38.13,1
20220328 18:55:00,38.19,2
20220328 19:55:00,38.13,0
20220328 20:55:00,38,0
20220328 21:55:00,38,
20220328 22:55:00,38,0
20220328 23:55:00,38,0
20220329 00:55:00,38,0
20220329 01:55:00,38.52,0
20220329 02:55:00,38.52,0
20220329 03:55:00,38.24,0
20220329 04:55:00,38.19,0
20220329 05:55:00,38.0,0
20220329 06:55:00,38,0
20220329 07:55:00,38,1
20220329 08:55:00,38,3
20220329 09:55:00,38,1
20220329 10:55:00,38,2
20220329 11:55:00,38,1
20220329 12:55:00,38,0
20220329 13:55:00,38,1
20220329 14:55:00,38.19,0
20220329 15:55:00,38.0,3
20220329 16:55:00,38,3
20220329 17:55:00,38,0
20220329 18:55:00,38,0
20220329 19:55:00,38,0
20220329 20:55:00,38,0
20220329 21:55:00,38,
20220329 22:55:00,38,0
20220329 23:55:00,38,0
20220330 00:55:00,38,0
20220330 01:55:00,38.41,0
20220330 02:55:00,38.35,0
20220330 03:55:00,38.24,0
20220330 04:55:00,38.19,0
20220330 05:55:00,38.0,0
20220330 06:55:00,38.0,0
20220330 07:55:00,38,0
20220330 08:55:00,38,2
20220330 09:55:00,38,3
20220330 10:55:00,38,0
20220330 11:55:00,38,0
20220330 12:55:00,38,1
20220330 13:55:00,38,0
20220330 14:55:00,38,0
20220330 15:55:00,38.13,3
20220330 16:55:00,38.19,2
20220330 17:55:00,38.19,1
20220330 18:55:00,38.3,3
20220330 19:55:00,38.52,0
20220330 20:55:00,38.69,0
20220330 21:55:00,38.74,
20220330 22:55:00,38.74,0
20220330 23:55:00,38.41,0
20220331 00:55:00,38.24,0
20220331 01:55:00,38,0
20220331 02:55:00,38,0
20220331 03:55:00,38,0
20220331 04:55:00,38,0
20220331 05:55:00,38,0
20220331 06:55:00,38,0
20220331 07:55:00,38,0
20220331 08:55:00,38,3
20220331 09:55:00,38,1
20220331 10:55:00,38,1
20220331 11:55:00,38,0
20220331 12:55:00,38,1
20220331 13:55:00,38,0
20220331 14:55:00,38,0
20220331 15:55:00,38,3
20220331 16:55:00,38,3
20220331 17:55:00,38,2
20220331 18:55:00,38,0
20220331 19:55:00,38.13,0
20220331 20:55:00,38.41,0
20220331 21:55:00,38.47,
20220331 22:55:00,38.35,0
20220331 23:55:00,38.3,0
20220401 00:55:00,38.3,0
20220401 01:55:00,38.0,0
20220401 02:55:00,38,0
20220401 03:55:00,38.0,0
20220401 04:55:00,38.0,0
20220401 05:55:00,38.0,0
20220401 06:55:00,38.0,0
20220401 07:55:00,38.0,0
20220401 08:55:00,38.0,2
20220401 09:55:00,38.0,3
